mode: set
gowails/pkg/app/jobs/jobs.go:54.43,55.48 1 1
gowails/pkg/app/k8s_diagnostics.go:348.34,350.21 2 1
gowails/pkg/app/k8s_diagnostics.go:350.21,356.6 1 1
gowails/pkg/app/k8s_diagnostics.go:360.21,363.17 2 1
gowails/pkg/app/k8s_diagnostics.go:363.17,365.4 1 0
gowails/pkg/app/k8s_diagnostics.go:367.3,368.17 2 1
gowails/pkg/app/k8s_diagnostics.go:368.17,370.4 1 0
gowails/pkg/app/k8s_diagnostics.go:372.3,372.37 1 1
gowails/pkg/app/k8s_diagnostics.go:372.37,373.35 1 1
gowails/pkg/app/k8s_diagnostics.go:373.35,379.5 1 1
gowails/pkg/app/k8s_diagnostics.go:382.19,385.17 2 1
gowails/pkg/app/k8s_diagnostics.go:385.17,387.4 1 0
gowails/pkg/app/k8s_diagnostics.go:389.3,390.17 2 1
gowails/pkg/app/k8s_diagnostics.go:390.17,392.4 1 0
gowails/pkg/app/k8s_diagnostics.go:394.3,394.37 1 1
gowails/pkg/app/k8s_diagnostics.go:394.37,395.34 1 1
gowails/pkg/app/k8s_diagnostics.go:395.34,401.5 1 1
gowails/pkg/app/k8s_diagnostics.go:404.10,405.103 1 1
gowails/pkg/app/k8s_diagnostics.go:408.2,408.21 1 1
gowails/pkg/app/k8s_diagnostics.go:413.39,414.21 1 1
gowails/pkg/app/k8s_diagnostics.go:414.21,416.3 1 1
gowails/pkg/app/k8s_diagnostics.go:417.2,417.54 1 1
gowails/pkg/app/k8s_diagnostics.go:420.39,427.16 2 1
gowails/pkg/app/k8s_diagnostics.go:427.16,429.3 1 1
gowails/pkg/app/k8s_diagnostics.go:429.8,429.23 1 1
gowails/pkg/app/k8s_diagnostics.go:429.23,431.3 1 1
gowails/pkg/app/k8s_diagnostics.go:431.8,431.23 1 1
gowails/pkg/app/k8s_diagnostics.go:431.23,433.3 1 1
gowails/pkg/app/k8s_diagnostics.go:434.2,434.58 1 1
gowails/pkg/app/k8s_diagnostics.go:437.60,438.49 1 1
gowails/pkg/app/k8s_diagnostics.go:438.49,439.23 1 1
gowails/pkg/app/k8s_diagnostics.go:439.23,441.4 1 1
gowails/pkg/app/k8s_diagnostics.go:443.2,443.14 1 1
gowails/pkg/app/k8s_diagnostics.go:446.48,447.77 1 1
gowails/pkg/app/k8s_diagnostics.go:447.77,449.61 2 1
gowails/pkg/app/k8s_diagnostics.go:449.61,451.4 1 1
gowails/pkg/app/k8s_diagnostics.go:453.2,453.10 1 1
gowails/pkg/app/kube_rest.go:16.53,19.16 3 1
gowails/pkg/app/kube_rest.go:19.16,21.3 1 1
gowails/pkg/app/kube_rest.go:22.2,22.32 1 1
gowails/pkg/app/kube_rest.go:22.32,24.3 1 1
gowails/pkg/app/kube_rest.go:25.2,27.16 3 1
gowails/pkg/app/kube_rest.go:27.16,29.3 1 1
gowails/pkg/app/kube_rest.go:32.2,35.54 2 0
gowails/pkg/app/kube_rest.go:35.54,36.63 1 0
gowails/pkg/app/kube_rest.go:36.63,43.33 5 0
gowails/pkg/app/kube_rest.go:43.33,45.5 1 0
gowails/pkg/app/kube_rest.go:47.4,47.79 1 0
gowails/pkg/app/kube_rest.go:47.79,49.5 1 0
gowails/pkg/app/kube_rest.go:50.4,50.26 1 0
gowails/pkg/app/kube_rest.go:53.3,53.18 1 0
gowails/pkg/app/kube_rest.go:56.2,57.24 2 0
gowails/pkg/app/kube_rest.go:61.68,63.16 2 1
gowails/pkg/app/kube_rest.go:63.16,65.3 1 1
gowails/pkg/app/kube_rest.go:66.2,66.36 1 0
gowails/pkg/app/kube_rest.go:71.70,72.28 1 1
gowails/pkg/app/kube_rest.go:72.28,74.3 1 1
gowails/pkg/app/kube_rest.go:75.2,75.32 1 1
gowails/pkg/app/kube_rest.go:79.54,81.16 2 0
gowails/pkg/app/kube_rest.go:81.16,83.3 1 0
gowails/pkg/app/kube_rest.go:85.2,86.12 2 0
gowails/pkg/app/kube_rest.go:89.34,90.16 1 1
gowails/pkg/app/kube_rest.go:90.16,92.3 1 1
gowails/pkg/app/kube_rest.go:93.2,95.120 3 1
gowails/pkg/app/kubeconfig.go:22.51,27.16 4 1
gowails/pkg/app/kubeconfig.go:27.16,29.3 1 1
gowails/pkg/app/kubeconfig.go:30.2,31.51 2 1
gowails/pkg/app/kubeconfig.go:31.51,33.3 1 0
gowails/pkg/app/kubeconfig.go:34.2,35.35 2 1
gowails/pkg/app/kubeconfig.go:35.35,37.3 1 1
gowails/pkg/app/kubeconfig.go:38.2,39.19 2 1
gowails/pkg/app/kubeconfig.go:43.66,47.16 3 1
gowails/pkg/app/kubeconfig.go:47.16,49.3 1 1
gowails/pkg/app/kubeconfig.go:50.2,51.51 2 1
gowails/pkg/app/kubeconfig.go:51.51,53.3 1 1
gowails/pkg/app/kubeconfig.go:54.2,55.35 2 1
gowails/pkg/app/kubeconfig.go:55.35,57.3 1 1
gowails/pkg/app/kubeconfig.go:58.2,58.19 1 1
gowails/pkg/app/kubeconfig.go:62.70,64.2 1 1
gowails/pkg/app/kubeconfig.go:67.54,75.16 2 0
gowails/pkg/app/kubeconfig.go:75.16,77.3 1 0
gowails/pkg/app/kubeconfig.go:78.2,78.23 1 0
gowails/pkg/app/kubeconfig.go:82.71,84.16 2 1
gowails/pkg/app/kubeconfig.go:84.16,86.3 1 0
gowails/pkg/app/kubeconfig.go:87.2,88.52 2 1
gowails/pkg/app/kubeconfig.go:88.52,90.3 1 0
gowails/pkg/app/kubeconfig.go:92.2,93.62 2 1
gowails/pkg/app/kubeconfig.go:93.62,95.3 1 1
gowails/pkg/app/kubeconfig.go:97.2,100.45 4 1
gowails/pkg/app/kubeconfig.go:100.45,102.3 1 1
gowails/pkg/app/kubeconfig.go:103.2,104.54 2 1
gowails/pkg/app/kubeconfig.go:109.69,111.16 2 1
gowails/pkg/app/kubeconfig.go:111.16,113.3 1 0
gowails/pkg/app/kubeconfig.go:114.2,115.52 2 1
gowails/pkg/app/kubeconfig.go:115.52,117.3 1 0
gowails/pkg/app/kubeconfig.go:119.2,120.62 2 1
gowails/pkg/app/kubeconfig.go:120.62,122.3 1 1
gowails/pkg/app/kubeconfig.go:123.2,124.73 2 1
gowails/pkg/app/kubeconfig.go:124.73,126.3 1 0
gowails/pkg/app/kubeconfig.go:127.2,127.25 1 1
gowails/pkg/app/kubeconfig.go:138.54,139.32 1 1
gowails/pkg/app/kubeconfig.go:139.32,141.3 1 1
gowails/pkg/app/kubeconfig.go:142.2,143.32 2 1
gowails/pkg/app/kubeconfig.go:143.32,145.3 1 1
gowails/pkg/app/kubeconfig.go:146.2,147.38 2 1
gowails/pkg/app/kubeconfig.go:147.38,149.3 1 1
gowails/pkg/app/kubeconfig.go:150.2,151.21 2 1
gowails/pkg/app/kubeconfig.go:155.59,157.16 2 1
gowails/pkg/app/kubeconfig.go:157.16,159.3 1 0
gowails/pkg/app/kubeconfig.go:160.2,160.32 1 1
gowails/pkg/app/kubeconfig.go:160.32,161.20 1 1
gowails/pkg/app/kubeconfig.go:161.20,162.12 1 0
gowails/pkg/app/kubeconfig.go:164.3,165.47 2 1
gowails/pkg/app/kubeconfig.go:165.47,166.12 1 1
gowails/pkg/app/kubeconfig.go:168.3,168.73 1 1
gowails/pkg/app/kubeconfig.go:168.73,170.4 1 1
gowails/pkg/app/kubeconfig.go:175.58,177.16 2 1
gowails/pkg/app/kubeconfig.go:177.16,179.3 1 0
gowails/pkg/app/kubeconfig.go:180.2,186.23 4 1
gowails/pkg/app/kubeconfig.go:186.23,188.18 2 1
gowails/pkg/app/kubeconfig.go:188.18,190.4 1 0
gowails/pkg/app/kubeconfig.go:191.3,191.36 1 1
gowails/pkg/app/kubeconfig.go:195.2,203.33 4 1
gowails/pkg/app/kubeconfig.go:203.33,205.3 1 1
gowails/pkg/app/kubeconfig.go:206.2,206.31 1 1
gowails/pkg/app/logs.go:12.43,15.8 3 0
gowails/pkg/app/logs.go:15.8,17.3 1 0
gowails/pkg/app/logs.go:18.2,19.25 2 0
gowails/pkg/app/logs.go:19.25,22.3 2 0
gowails/pkg/app/logs.go:26.45,30.12 2 0
gowails/pkg/app/logs.go:30.12,36.16 5 0
gowails/pkg/app/logs.go:36.16,42.4 4 0
gowails/pkg/app/logs.go:44.3,44.31 1 0
gowails/pkg/app/logs.go:44.31,47.4 2 0
gowails/pkg/app/logs.go:48.3,49.17 2 0
gowails/pkg/app/logs.go:49.17,52.4 2 0
gowails/pkg/app/logs.go:53.3,55.17 3 0
gowails/pkg/app/logs.go:55.17,58.4 2 0
gowails/pkg/app/logs.go:59.3,61.22 3 0
gowails/pkg/app/logs.go:61.22,62.11 1 0
gowails/pkg/app/logs.go:63.28,64.11 1 0
gowails/pkg/app/logs.go:65.12,65.12 0 0
gowails/pkg/app/logs.go:67.4,68.49 2 0
gowails/pkg/app/logs.go:70.3,70.39 1 0
gowails/pkg/app/logs.go:70.39,72.4 1 0
gowails/pkg/app/logs.go:73.3,73.61 1 0
gowails/pkg/app/logs.go:78.65,82.12 2 0
gowails/pkg/app/logs.go:82.12,87.16 5 0
gowails/pkg/app/logs.go:87.16,92.4 4 0
gowails/pkg/app/logs.go:94.3,94.31 1 0
gowails/pkg/app/logs.go:94.31,97.4 2 0
gowails/pkg/app/logs.go:98.3,99.17 2 0
gowails/pkg/app/logs.go:99.17,102.4 2 0
gowails/pkg/app/logs.go:103.3,105.17 3 0
gowails/pkg/app/logs.go:105.17,108.4 2 0
gowails/pkg/app/logs.go:109.3,111.22 3 0
gowails/pkg/app/logs.go:111.22,112.11 1 0
gowails/pkg/app/logs.go:113.28,114.11 1 0
gowails/pkg/app/logs.go:115.12,115.12 0 0
gowails/pkg/app/logs.go:117.4,118.49 2 0
gowails/pkg/app/logs.go:120.3,120.39 1 0
gowails/pkg/app/logs.go:120.39,122.4 1 0
gowails/pkg/app/logs.go:123.3,123.61 1 0
gowails/pkg/app/logs.go:128.77,130.2 1 0
gowails/pkg/app/logs.go:133.97,135.2 1 0
gowails/pkg/app/logs.go:137.92,139.12 2 0
gowails/pkg/app/logs.go:139.12,144.90 4 0
gowails/pkg/app/logs.go:144.90,146.4 1 0
gowails/pkg/app/logs.go:147.3,147.13 1 0
gowails/pkg/app/logs.go:147.13,149.4 1 0
gowails/pkg/app/logs.go:153.76,157.2 3 0
gowails/pkg/app/logs.go:159.78,164.2 4 0
gowails/pkg/app/logs.go:166.116,167.30 1 0
gowails/pkg/app/logs.go:167.30,169.3 1 0
gowails/pkg/app/logs.go:170.2,171.16 2 0
gowails/pkg/app/logs.go:171.16,173.3 1 0
gowails/pkg/app/logs.go:175.2,177.16 3 0
gowails/pkg/app/logs.go:177.16,179.3 1 0
gowails/pkg/app/logs.go:180.2,183.21 3 0
gowails/pkg/app/logs.go:183.21,184.10 1 0
gowails/pkg/app/logs.go:185.21,186.14 1 0
gowails/pkg/app/logs.go:187.11,187.11 0 0
gowails/pkg/app/logs.go:189.3,189.58 1 0
gowails/pkg/app/logs.go:191.2,191.38 1 0
gowails/pkg/app/logs.go:191.38,193.3 1 0
gowails/pkg/app/logs.go:194.2,194.12 1 0
gowails/pkg/app/logs.go:197.95,199.19 2 0
gowails/pkg/app/logs.go:199.19,202.3 2 0
gowails/pkg/app/logs.go:203.2,204.21 2 0
gowails/pkg/app/logs.go:204.21,206.3 1 0
gowails/pkg/app/logs.go:207.2,207.13 1 0
gowails/pkg/app/logs.go:211.57,212.30 1 0
gowails/pkg/app/logs.go:212.30,214.3 1 0
gowails/pkg/app/logs.go:215.2,216.16 2 0
gowails/pkg/app/logs.go:216.16,218.3 1 0
gowails/pkg/app/logs.go:219.2,221.16 3 0
gowails/pkg/app/logs.go:221.16,223.3 1 0
gowails/pkg/app/logs.go:224.2,224.26 1 0
gowails/pkg/app/logs.go:228.77,229.30 1 0
gowails/pkg/app/logs.go:229.30,231.3 1 0
gowails/pkg/app/logs.go:232.2,233.16 2 0
gowails/pkg/app/logs.go:233.16,235.3 1 0
gowails/pkg/app/logs.go:236.2,238.16 3 0
gowails/pkg/app/logs.go:238.16,240.3 1 0
gowails/pkg/app/logs.go:241.2,241.26 1 0
gowails/pkg/app/mcp_integration.go:22.55,24.2 1 1
gowails/pkg/app/mcp_integration.go:26.57,28.2 1 1
gowails/pkg/app/mcp_integration.go:30.62,32.2 1 1
gowails/pkg/app/mcp_integration.go:34.55,36.2 1 1
gowails/pkg/app/mcp_integration.go:38.62,40.2 1 0
gowails/pkg/app/mcp_integration.go:42.73,44.2 1 1
gowails/pkg/app/mcp_integration.go:48.75,50.2 1 1
gowails/pkg/app/mcp_integration.go:52.82,54.2 1 1
gowails/pkg/app/mcp_integration.go:56.83,58.2 1 1
gowails/pkg/app/mcp_integration.go:60.81,62.2 1 1
gowails/pkg/app/mcp_integration.go:64.75,66.2 1 1
gowails/pkg/app/mcp_integration.go:68.79,70.2 1 0
gowails/pkg/app/mcp_integration.go:72.81,74.2 1 1
gowails/pkg/app/mcp_integration.go:76.78,78.2 1 1
gowails/pkg/app/mcp_integration.go:80.97,82.2 1 0
gowails/pkg/app/mcp_integration.go:84.60,86.2 1 0
gowails/pkg/app/mcp_integration.go:90.79,92.2 1 0
gowails/pkg/app/mcp_integration.go:94.80,96.2 1 0
gowails/pkg/app/mcp_integration.go:98.82,100.2 1 0
gowails/pkg/app/mcp_integration.go:102.60,104.2 1 0
gowails/pkg/app/mcp_integration.go:106.72,108.2 1 0
gowails/pkg/app/mcp_integration.go:110.93,112.2 1 0
gowails/pkg/app/mcp_integration.go:114.69,116.2 1 0
gowails/pkg/app/mcp_integration.go:118.86,120.2 1 0
gowails/pkg/app/mcp_integration.go:122.76,124.2 1 0
gowails/pkg/app/mcp_integration.go:126.67,128.2 1 0
gowails/pkg/app/mcp_integration.go:130.83,132.2 1 0
gowails/pkg/app/mcp_integration.go:134.74,136.2 1 0
gowails/pkg/app/mcp_integration.go:138.86,140.2 1 0
gowails/pkg/app/mcp_integration.go:142.80,144.2 1 0
gowails/pkg/app/mcp_integration.go:146.80,148.2 1 0
gowails/pkg/app/mcp_integration.go:152.86,155.14 2 1
gowails/pkg/app/mcp_integration.go:155.14,157.3 1 0
gowails/pkg/app/mcp_integration.go:158.2,158.48 1 1
gowails/pkg/app/mcp_integration.go:161.93,163.2 1 0
gowails/pkg/app/mcp_integration.go:165.90,167.2 1 0
gowails/pkg/app/mcp_integration.go:169.90,171.2 1 0
gowails/pkg/app/mcp_integration.go:173.76,175.2 1 0
gowails/pkg/app/mcp_integration.go:177.104,179.2 1 0
gowails/pkg/app/mcp_integration.go:181.88,183.2 1 0
gowails/pkg/app/mcp_integration.go:185.94,187.2 1 0
gowails/pkg/app/mcp_integration.go:189.92,191.2 1 0
gowails/pkg/app/mcp_integration.go:193.93,195.2 1 0
gowails/pkg/app/mcp_integration.go:197.86,199.2 1 0
gowails/pkg/app/mcp_integration.go:201.90,203.2 1 0
gowails/pkg/app/mcp_integration.go:207.90,209.2 1 1
gowails/pkg/app/mcp_integration.go:213.104,215.2 1 1
gowails/pkg/app/mcp_integration.go:219.92,221.2 1 0
gowails/pkg/app/mcp_integration.go:223.76,225.2 1 0
gowails/pkg/app/mcp_integration.go:229.68,231.2 1 0
gowails/pkg/app/mcp_integration.go:233.65,235.2 1 0
gowails/pkg/app/mcp_integration.go:237.65,239.2 1 0
gowails/pkg/app/mcp_integration.go:241.92,243.2 1 0
gowails/pkg/app/mcp_integration.go:245.84,247.2 1 0
gowails/pkg/app/mcp_integration.go:249.52,254.2 4 0
gowails/pkg/app/mcp_integration.go:261.25,262.24 1 1
gowails/pkg/app/mcp_integration.go:262.24,265.3 2 1
gowails/pkg/app/mcp_integration.go:268.2,268.43 1 0
gowails/pkg/app/mcp_integration.go:268.43,270.3 1 0
gowails/pkg/app/mcp_integration.go:274.38,278.47 3 0
gowails/pkg/app/mcp_integration.go:278.47,280.3 1 0
gowails/pkg/app/mcp_integration.go:282.2,284.16 3 0
gowails/pkg/app/mcp_integration.go:284.16,286.3 1 0
gowails/pkg/app/mcp_integration.go:288.2,290.33 2 0
gowails/pkg/app/mcp_integration.go:291.15,294.13 1 0
gowails/pkg/app/mcp_integration.go:294.13,295.49 1 0
gowails/pkg/app/mcp_integration.go:295.49,297.5 1 0
gowails/pkg/app/mcp_integration.go:299.10,300.48 1 0
gowails/pkg/app/mcp_integration.go:300.48,303.4 2 0
gowails/pkg/app/mcp_integration.go:306.2,306.12 1 0
gowails/pkg/app/mcp_integration.go:310.29,314.22 3 0
gowails/pkg/app/mcp_integration.go:314.22,317.3 2 0
gowails/pkg/app/mcp_integration.go:325.48,329.2 3 0
gowails/pkg/app/mcp_integration.go:332.60,333.42 1 0
gowails/pkg/app/mcp_integration.go:333.42,335.3 1 0
gowails/pkg/app/mcp_integration.go:337.2,342.23 4 0
gowails/pkg/app/mcp_integration.go:346.44,350.22 3 0
gowails/pkg/app/mcp_integration.go:350.22,352.3 1 0
gowails/pkg/app/mcp_integration.go:354.2,359.3 1 0
gowails/pkg/app/mcp_integration.go:363.38,365.2 1 0
gowails/pkg/app/mcp_integration.go:368.37,372.48 3 0
gowails/pkg/app/mcp_integration.go:372.48,374.3 1 0
gowails/pkg/app/mcp_integration.go:376.2,378.12 3 0
gowails/pkg/app/mcp_integration.go:383.112,385.2 1 1
gowails/pkg/app/mcp_integration.go:387.75,389.2 1 1
gowails/pkg/app/mcp_integration.go:391.60,393.2 1 1
gowails/pkg/app/mcp_integration.go:395.96,397.2 1 1
gowails/pkg/app/mcp_integration.go:399.97,401.2 1 1
gowails/pkg/app/mcp_integration.go:405.83,407.2 1 0
gowails/pkg/app/mcp_integration.go:409.77,411.2 1 0
gowails/pkg/app/mcp_integration.go:413.77,415.2 1 0
gowails/pkg/app/mcp_integration.go:417.66,419.2 1 0
gowails/pkg/app/mcp_integration.go:421.68,423.2 1 0
gowails/pkg/app/mcp_integration.go:425.67,427.2 1 0
gowails/pkg/app/mcp_integration.go:429.67,431.2 1 0
gowails/pkg/app/mcp_integration.go:433.67,435.2 1 0
gowails/pkg/app/monitor.go:14.36,16.21 2 1
gowails/pkg/app/monitor.go:16.21,18.3 1 1
gowails/pkg/app/monitor.go:18.8,18.26 1 1
gowails/pkg/app/monitor.go:18.26,20.3 1 1
gowails/pkg/app/monitor.go:20.8,20.29 1 1
gowails/pkg/app/monitor.go:20.29,22.3 1 1
gowails/pkg/app/monitor.go:22.8,24.3 1 1
gowails/pkg/app/monitor.go:28.37,29.12 1 1
gowails/pkg/app/monitor.go:29.12,30.7 1 1
gowails/pkg/app/monitor.go:30.7,32.20 2 1
gowails/pkg/app/monitor.go:32.20,33.13 1 0
gowails/pkg/app/monitor.go:36.4,37.52 2 0
gowails/pkg/app/monitor.go:37.52,39.5 1 0
gowails/pkg/app/monitor.go:40.4,40.24 1 0
gowails/pkg/app/monitor.go:40.24,41.13 1 0
gowails/pkg/app/monitor.go:44.4,45.46 2 0
gowails/pkg/app/monitor.go:51.67,55.32 3 1
gowails/pkg/app/monitor.go:55.32,58.35 2 1
gowails/pkg/app/monitor.go:58.35,59.29 1 1
gowails/pkg/app/monitor.go:59.29,61.5 1 1
gowails/pkg/app/monitor.go:61.10,63.5 1 0
gowails/pkg/app/monitor.go:67.3,68.37 2 1
gowails/pkg/app/monitor.go:68.37,69.29 1 1
gowails/pkg/app/monitor.go:69.29,71.5 1 0
gowails/pkg/app/monitor.go:71.10,73.5 1 1
gowails/pkg/app/monitor.go:77.2,82.4 1 1
gowails/pkg/app/monitor.go:86.49,87.34 1 1
gowails/pkg/app/monitor.go:87.34,90.3 2 1
gowails/pkg/app/monitor.go:91.2,91.15 1 1
gowails/pkg/app/monitor.go:106.72,117.2 2 1
gowails/pkg/app/monitor.go:120.125,136.2 1 1
gowails/pkg/app/monitor.go:139.50,146.26 2 1
gowails/pkg/app/monitor.go:146.26,148.3 1 1
gowails/pkg/app/monitor.go:149.2,149.18 1 1
gowails/pkg/app/monitor.go:153.99,156.12 3 1
gowails/pkg/app/monitor.go:156.12,158.3 1 1
gowails/pkg/app/monitor.go:160.2,160.29 1 1
gowails/pkg/app/monitor.go:160.29,163.3 2 1
gowails/pkg/app/monitor.go:166.2,166.80 1 1
gowails/pkg/app/monitor.go:166.80,168.3 1 0
gowails/pkg/app/monitor.go:171.2,171.81 1 1
gowails/pkg/app/monitor.go:171.81,172.85 1 1
gowails/pkg/app/monitor.go:172.85,174.4 1 1
gowails/pkg/app/monitor.go:177.2,177.15 1 1
gowails/pkg/app/monitor.go:181.91,183.34 2 1
gowails/pkg/app/monitor.go:183.34,184.39 1 1
gowails/pkg/app/monitor.go:184.39,185.66 1 1
gowails/pkg/app/monitor.go:185.66,187.5 1 1
gowails/pkg/app/monitor.go:190.2,190.15 1 1
gowails/pkg/app/monitor.go:194.66,199.38 3 1
gowails/pkg/app/monitor.go:199.38,202.3 2 1
gowails/pkg/app/monitor.go:205.2,205.50 1 1
gowails/pkg/app/monitor.go:205.50,207.3 1 1
gowails/pkg/app/monitor.go:210.2,210.54 1 1
gowails/pkg/app/monitor.go:210.54,212.3 1 1
gowails/pkg/app/monitor.go:215.2,217.15 2 1
gowails/pkg/app/monitor.go:221.63,226.28 4 1
gowails/pkg/app/monitor.go:226.28,228.3 1 1
gowails/pkg/app/monitor.go:228.8,230.17 2 0
gowails/pkg/app/monitor.go:230.17,232.4 1 0
gowails/pkg/app/monitor.go:235.2,236.16 2 1
gowails/pkg/app/monitor.go:236.16,238.3 1 0
gowails/pkg/app/monitor.go:240.2,240.33 1 1
gowails/pkg/app/monitor.go:240.33,242.3 1 1
gowails/pkg/app/monitor.go:244.2,244.15 1 1
gowails/pkg/app/monitor.go:248.130,251.16 3 1
gowails/pkg/app/monitor.go:251.16,253.3 1 0
gowails/pkg/app/monitor.go:254.2,254.31 1 1
gowails/pkg/app/monitor.go:254.31,255.26 1 1
gowails/pkg/app/monitor.go:255.26,256.12 1 1
gowails/pkg/app/monitor.go:258.3,259.54 2 1
gowails/pkg/app/monitor.go:259.54,261.4 1 1
gowails/pkg/app/monitor.go:262.3,262.30 1 1
gowails/pkg/app/monitor.go:262.30,263.12 1 1
gowails/pkg/app/monitor.go:265.3,273.5 1 1
gowails/pkg/app/monitor.go:275.2,275.15 1 1
gowails/pkg/app/monitor.go:279.132,282.16 3 1
gowails/pkg/app/monitor.go:282.16,284.3 1 0
gowails/pkg/app/monitor.go:285.2,285.31 1 1
gowails/pkg/app/monitor.go:285.31,286.26 1 1
gowails/pkg/app/monitor.go:286.26,287.12 1 0
gowails/pkg/app/monitor.go:289.3,290.68 2 1
gowails/pkg/app/monitor.go:290.68,292.4 1 0
gowails/pkg/app/monitor.go:293.3,293.30 1 1
gowails/pkg/app/monitor.go:293.30,294.12 1 0
gowails/pkg/app/monitor.go:296.3,304.5 1 1
gowails/pkg/app/monitor.go:306.2,306.15 1 1
gowails/pkg/app/monitor.go:310.65,313.28 3 1
gowails/pkg/app/monitor.go:313.28,315.3 1 1
gowails/pkg/app/monitor.go:315.8,317.17 2 0
gowails/pkg/app/monitor.go:317.17,319.4 1 0
gowails/pkg/app/monitor.go:323.2,328.15 4 1
gowails/pkg/app/monitor_actions.go:33.49,35.31 1 1
gowails/pkg/app/monitor_actions.go:35.31,37.3 1 1
gowails/pkg/app/monitor_actions.go:38.2,38.94 1 1
gowails/pkg/app/monitor_actions.go:41.42,42.70 1 1
gowails/pkg/app/monitor_actions.go:42.70,44.3 1 1
gowails/pkg/app/monitor_actions.go:45.2,46.16 2 1
gowails/pkg/app/monitor_actions.go:46.16,48.3 1 0
gowails/pkg/app/monitor_actions.go:49.2,49.72 1 1
gowails/pkg/app/monitor_actions.go:52.63,54.16 2 1
gowails/pkg/app/monitor_actions.go:54.16,56.3 1 0
gowails/pkg/app/monitor_actions.go:57.2,60.16 3 1
gowails/pkg/app/monitor_actions.go:60.16,61.37 1 1
gowails/pkg/app/monitor_actions.go:61.37,63.4 1 1
gowails/pkg/app/monitor_actions.go:64.3,64.18 1 0
gowails/pkg/app/monitor_actions.go:66.2,66.20 1 1
gowails/pkg/app/monitor_actions.go:66.20,68.3 1 1
gowails/pkg/app/monitor_actions.go:69.2,70.54 2 1
gowails/pkg/app/monitor_actions.go:70.54,72.3 1 0
gowails/pkg/app/monitor_actions.go:73.2,73.19 1 1
gowails/pkg/app/monitor_actions.go:73.19,75.3 1 0
gowails/pkg/app/monitor_actions.go:76.2,76.20 1 1
gowails/pkg/app/monitor_actions.go:79.66,81.16 2 1
gowails/pkg/app/monitor_actions.go:81.16,83.3 1 0
gowails/pkg/app/monitor_actions.go:84.2,85.63 2 1
gowails/pkg/app/monitor_actions.go:85.63,87.3 1 0
gowails/pkg/app/monitor_actions.go:88.2,89.16 2 1
gowails/pkg/app/monitor_actions.go:89.16,91.3 1 0
gowails/pkg/app/monitor_actions.go:93.2,93.40 1 1
gowails/pkg/app/monitor_actions.go:96.110,98.36 2 1
gowails/pkg/app/monitor_actions.go:98.36,99.61 1 1
gowails/pkg/app/monitor_actions.go:99.61,100.58 1 1
gowails/pkg/app/monitor_actions.go:100.58,103.5 2 1
gowails/pkg/app/monitor_actions.go:106.2,106.24 1 1
gowails/pkg/app/monitor_actions.go:109.89,116.2 6 1
gowails/pkg/app/monitor_actions.go:119.118,121.31 2 1
gowails/pkg/app/monitor_actions.go:121.31,123.57 2 1
gowails/pkg/app/monitor_actions.go:123.57,124.132 1 1
gowails/pkg/app/monitor_actions.go:124.132,125.13 1 1
gowails/pkg/app/monitor_actions.go:127.4,127.58 1 1
gowails/pkg/app/monitor_actions.go:129.3,129.33 1 1
gowails/pkg/app/monitor_actions.go:131.2,131.15 1 1
gowails/pkg/app/monitor_actions.go:134.63,136.16 2 1
gowails/pkg/app/monitor_actions.go:136.16,137.32 1 0
gowails/pkg/app/monitor_actions.go:137.32,139.4 1 0
gowails/pkg/app/monitor_actions.go:140.3,140.30 1 0
gowails/pkg/app/monitor_actions.go:140.30,142.4 1 0
gowails/pkg/app/monitor_actions.go:143.3,143.14 1 0
gowails/pkg/app/monitor_actions.go:145.2,147.13 3 1
gowails/pkg/app/monitor_actions.go:147.13,149.3 1 0
gowails/pkg/app/monitor_actions.go:151.2,158.13 7 1
gowails/pkg/app/monitor_actions.go:162.56,164.16 2 1
gowails/pkg/app/monitor_actions.go:164.16,166.3 1 0
gowails/pkg/app/monitor_actions.go:167.2,168.16 2 1
gowails/pkg/app/monitor_actions.go:168.16,170.3 1 0
gowails/pkg/app/monitor_actions.go:172.2,173.16 2 1
gowails/pkg/app/monitor_actions.go:173.16,175.3 1 0
gowails/pkg/app/monitor_actions.go:177.2,181.34 3 1
gowails/pkg/app/monitor_actions.go:181.34,186.3 4 1
gowails/pkg/app/monitor_actions.go:189.2,203.39 8 1
gowails/pkg/app/monitor_actions.go:207.140,210.34 2 1
gowails/pkg/app/monitor_actions.go:210.34,211.28 1 0
gowails/pkg/app/monitor_actions.go:211.28,213.4 1 0
gowails/pkg/app/monitor_actions.go:213.9,215.4 1 0
gowails/pkg/app/monitor_actions.go:219.2,220.36 2 1
gowails/pkg/app/monitor_actions.go:220.36,221.28 1 0
gowails/pkg/app/monitor_actions.go:221.28,223.4 1 0
gowails/pkg/app/monitor_actions.go:223.9,225.4 1 0
gowails/pkg/app/monitor_actions.go:229.2,240.25 5 1
gowails/pkg/app/monitor_actions.go:244.120,248.43 3 1
gowails/pkg/app/monitor_actions.go:248.43,250.34 2 0
gowails/pkg/app/monitor_actions.go:250.34,252.4 1 0
gowails/pkg/app/monitor_actions.go:253.3,253.44 1 0
gowails/pkg/app/monitor_actions.go:253.44,263.4 1 0
gowails/pkg/app/monitor_actions.go:265.2,265.15 1 1
gowails/pkg/app/monitor_actions.go:269.121,273.41 3 1
